enrolment_id,total_interaction_percent,total_attendance_percent,topic_one_percent,topic_two_percent,topic_three_percent,topic_four_percent,total_assessment_score_percent,gpa
5190422,64,38,17,91,76,45,53,4
8228098,12,45,99,57,89,87,44,2
9272303,33,41,32,37,45,35,41,2
6236306,59,45,33,80,10,11,46,3
7443116,34,64,44,21,57,85,48,3
9501773,49,43,12,61,99,30,48,3
9857747,75,39,43,31,48,52,52,4
5984851,52,55,47,50,59,31,51,4
7512405,39,36,39,71,6,29,40,2
8116247,49,49,16,87,35,79,52,4
9693607,36,55,14,55,93,44,46,3
8007416,53,28,69,0,97,0,42,2
8422322,42,60,53,52,28,35,47,3
9371965,95,49,48,59,30,55,62,4
7509409,32,37,5,78,99,91,44,2
8267557,47,47,87,96,82,51,55,4
9233368,23,53,32,62,11,57,38,2
9543355,53,59,20,45,30,76,51,4
6116420,72,54,66,68,40,74,63,4
8487224,15,52,71,59,75,1,38,2
9358680,58,59,69,40,33,2,49,3
6158466,42,66,12,56,2,73,44,2
8269978,50,53,20,89,7,42,46,3
9372646,68,52,12,46,20,17,50,4
5322691,86,54,6,40,59,32,58,4
7162256,67,46,96,98,46,39,58,4
7972772,48,44,17,71,35,53,44,2
8758541,44,45,5,13,55,47,42,2
5314067,57,77,96,67,38,9,67,5
6023942,49,77,49,65,74,48,59,4
8428651,55,49,34,33,79,88,54,4
5145240,48,49,56,65,73,74,55,4
5347350,55,60,36,7,39,16,47,3
6077217,80,25,58,14,42,13,43,2
8265693,58,58,45,52,3,7,48,3
5498622,57,29,19,86,97,63,51,4
8833533,72,48,88,31,94,95,67,5
9586869,72,45,43,34,50,11,50,4
6156759,53,43,14,58,56,96,53,4
8030434,59,46,77,46,51,56,55,4
8997301,46,41,86,8,56,19,43,2
9850402,50,35,79,3,11,1,37,2
5038836,5,45,88,95,62,28,38,2
6684981,13,43,16,85,13,55,31,2
8583447,34,45,30,9,45,67,39,2
5224509,47,53,22,50,58,44,48,3
6337699,17,48,17,36,34,92,37,2
7183227,51,48,93,8,55,72,51,4
8215854,22,48,3,57,65,75,39,2
5290920,52,68,81,64,53,37,62,4
5913396,58,39,39,88,23,58,51,4
7941804,47,26,26,14,52,53,38,2
8705034,45,52,2,80,23,5,45,3
5014774,52,61,88,52,80,50,62,4
6811225,38,30,6,79,43,28,36,2
8390919,54,57,9,54,3,46,45,3
9544593,81,53,94,20,35,74,63,4
8291478,78,61,11,19,71,89,63,4
9672302,57,44,94,78,99,9,56,4
9874442,53,26,1,89,71,64,48,3
6122046,74,53,69,32,28,27,51,4
6497839,56,62,11,40,67,94,55,4
8924323,54,34,75,59,24,6,41,2
5953928,55,45,14,54,33,88,47,3
6270108,41,37,40,67,51,65,42,2
6340108,50,47,22,9,96,18,45,3
5238734,39,57,36,84,43,90,53,4
5570268,56,50,18,65,87,47,53,4
6874802,29,53,44,76,99,63,50,4
8618947,39,59,50,32,18,70,44,2
6860412,43,53,93,88,86,25,53,4
8215605,50,40,28,67,58,70,47,3
9140141,71,51,28,68,16,79,56,4
9959616,49,29,27,85,98,18,44,2
6348736,26,32,68,62,59,47,37,2
8090590,75,73,16,22,66,0,58,4
8533230,60,37,14,95,86,26,50,4
7384141,59,46,88,36,92,54,57,4
7873315,77,50,19,80,62,25,57,4
8745472,39,67,40,1,33,92,49,3
5311852,28,80,46,18,76,1,45,3
7265374,72,46,51,72,0,42,52,4
7433141,71,38,56,48,83,36,51,4
7896768,74,41,4,24,85,18,47,3
5886891,54,45,22,56,54,78,52,4
6385330,88,55,97,58,52,11,66,5
6813802,71,47,80,99,7,21,53,4
8706420,79,31,87,51,52,24,53,4
5614956,36,72,71,35,36,56,49,3
7637682,59,15,35,86,31,17,39,2
8443945,40,37,80,18,26,18,38,2
8696965,41,50,58,53,10,36,41,2
5186565,65,63,12,79,1,9,48,3
5486251,87,55,80,16,35,43,61,4
5605702,54,61,60,33,16,91,55,4
7275030,69,66,28,96,97,28,69,5
5103684,54,27,87,14,63,51,42,2
7729696,26,69,69,85,86,59,57,4
8787824,86,62,86,47,64,92,72,5
9343083,30,29,59,44,62,25,38,2
5608293,81,49,36,78,64,56,61,4
6065519,58,23,23,14,17,61,38,2
6727388,51,76,27,67,44,64,57,4
6154485,64,43,97,41,60,23,55,4
6714245,73,56,60,40,88,10,61,4
8315766,64,63,99,28,90,71,65,5
5193117,47,42,34,66,1,89,45,3
6530095,55,48,38,93,93,76,59,4
8851825,90,41,66,73,15,70,62,4
9753151,49,59,78,49,66,77,54,4
5043135,83,20,53,12,3,76,47,3
6431153,46,63,55,10,17,31,45,3
6894889,30,57,83,98,23,37,46,3
8762422,93,66,37,13,18,5,61,4
5848033,41,52,71,80,45,41,52,4
7006310,51,42,19,12,82,42,43,2
8935569,53,42,55,94,16,53,50,4
5081345,36,52,41,9,62,34,40,2
5865131,55,70,40,33,9,31,52,4
7925458,59,54,76,52,2,44,51,4
5152074,18,45,25,79,78,33,38,2
5698086,82,58,52,92,23,6,60,4
6368933,65,58,67,29,12,70,57,4
8025049,20,66,22,57,3,1,36,2
5513447,38,59,24,2,32,82,44,2
6745398,65,60,3,80,44,34,57,4
7601336,56,48,55,62,91,26,52,4
8313056,38,50,23,33,34,65,45,3
8956043,44,33,69,5,69,98,40,2
9748625,51,59,61,67,97,60,57,4
5454208,42,53,83,9,74,37,46,3
8610997,57,56,31,11,43,57,48,3
9229227,64,52,21,93,53,92,64,4
5701151,77,55,76,59,30,32,62,4
6315000,61,43,39,33,63,25,49,3
6450148,37,40,65,97,4,62,46,3
8970905,68,56,59,94,1,44,53,4
5710984,52,39,77,62,5,60,44,2
7956156,80,40,50,53,64,2,51,4
8782945,37,47,18,56,84,80,45,3
8923999,31,68,22,91,15,35,48,3
6989730,51,49,50,37,45,94,54,4
7767863,26,42,24,47,62,96,39,2
8076933,59,36,74,1,68,31,47,3
9417296,3,22,14,73,48,8,20,2
8329278,65,70,81,55,27,2,57,4
9004274,58,61,75,52,70,55,59,4
9740851,66,43,3,44,60,39,52,4
9877958,82,46,44,58,80,20,57,4
5704571,65,42,86,4,53,1,45,3
7389517,13,58,85,1,70,36,38,2
7627156,54,52,53,62,12,41,46,3
6288134,51,31,79,96,13,21,46,3
6936052,53,74,83,98,61,11,65,5
7376290,16,71,11,73,81,6,43,2
9067886,49,48,32,11,87,84,51,4
5666600,63,75,60,63,94,99,72,5
6000185,32,38,0,86,35,67,37,2
7415828,24,70,0,56,38,48,40,2
8106282,18,65,17,89,25,3,35,2
5653677,59,53,66,91,19,80,59,4
6881297,38,53,97,13,39,10,42,2
7347594,43,55,79,44,26,37,49,3
6775217,57,48,53,22,87,79,56,4
8433219,35,59,80,76,55,92,58,4
8910299,25,67,73,43,1,3,42,2
5628031,52,48,48,43,36,82,52,4
6731988,16,29,42,75,36,9,27,2
8912157,10,74,16,18,44,29,36,2
6667372,49,39,91,9,41,90,49,3
6896963,37,49,96,84,47,95,55,4
7151709,23,46,22,40,4,25,31,2
5828854,28,47,69,3,82,92,40,2
6980175,34,31,44,93,57,58,42,2
8076181,32,24,37,11,31,25,26,2
8241962,27,41,34,89,20,52,41,2
6392519,46,64,42,80,26,91,55,4
7135847,74,65,35,26,67,79,65,5
8761048,15,45,58,10,69,49,33,2
5282735,51,41,82,55,46,72,52,4
6075233,40,56,17,22,47,5,35,2
6406255,76,75,68,68,13,74,67,5
7093249,80,39,65,69,43,69,61,4
6141263,37,29,54,63,95,81,48,3
7232064,41,24,23,71,17,37,36,2
8794333,49,37,84,46,3,33,41,2
9731896,46,42,16,46,13,44,39,2
5495712,42,64,72,47,67,88,59,4
6355531,55,38,44,29,20,48,43,2
7544602,58,37,15,92,96,47,51,4
9615469,58,45,5,14,43,52,42,2
5739072,38,44,10,56,84,42,40,2
6071300,55,35,89,96,80,68,58,4
8067985,63,45,37,70,68,26,52,4
8150708,73,54,62,75,46,46,62,4
6453641,65,80,78,95,9,8,64,4
9106851,67,42,16,45,3,31,47,3
9838825,51,68,84,28,17,78,58,4
7044754,79,50,53,20,21,67,52,4
7235051,78,45,12,4,90,97,55,4
7607071,46,41,20,10,27,26,38,2
7748163,84,56,43,59,16,69,64,4
5782097,59,72,46,48,43,38,59,4
9564738,68,32,44,91,86,80,56,4
9905707,61,50,63,48,62,81,59,4
5724497,41,60,83,10,95,6,49,3
8817665,70,37,97,30,67,75,58,4
9012431,72,48,39,83,75,26,62,4
5592089,79,37,44,99,87,28,61,4
7103930,28,60,11,75,22,61,43,2
7906412,75,45,35,18,1,37,48,3
8925869,80,69,89,56,14,96,71,5
7302474,16,52,3,19,49,43,31,2
7319707,21,33,91,0,63,41,36,2
8625776,52,87,13,47,78,89,63,4
8757973,54,69,11,92,75,48,59,4
6662176,47,50,23,18,25,38,42,2
8435511,14,52,90,41,0,36,33,2
8868715,17,72,71,10,3,54,41,2
5061678,70,63,27,71,4,33,53,4
6113502,51,44,65,59,85,32,48,3
6585367,31,47,92,21,15,84,43,2
9058591,63,41,95,30,8,9,47,3
5972943,69,32,53,92,8,4,48,3
8302287,22,51,78,30,83,51,43,2
8363432,47,29,47,81,21,41,42,2
5636010,49,48,9,54,42,86,45,3
6403215,64,51,25,85,21,48,52,4
8325804,30,42,82,36,84,20,44,2
8866499,80,57,5,72,15,65,58,4
9231091,74,52,41,86,45,77,64,4
9735870,77,54,96,99,11,33,59,4
5091689,20,58,9,98,83,50,48,3
7638681,36,61,27,86,8,54,44,2
9183960,67,48,18,9,0,72,48,3
6954899,55,52,44,86,73,80,58,4
7548557,57,55,37,62,74,92,58,4
8818905,57,38,94,5,53,43,49,3
5428706,13,42,99,96,62,27,44,2
5525850,60,61,53,63,13,19,52,4
5736542,36,40,95,7,17,86,44,2
8571217,77,50,38,11,66,91,59,4
5390374,51,44,8,16,60,37,39,2
6893692,28,60,42,7,83,83,48,3
9005482,94,48,28,5,8,28,52,4
9043701,41,52,86,78,81,85,58,4
5469994,47,34,66,64,24,65,44,2
6223540,81,49,51,42,72,18,60,4
7353623,60,25,47,48,61,9,39,2
8027783,85,28,95,0,66,42,53,4
5079575,41,67,51,17,13,24,44,2
6049212,57,56,63,39,67,53,55,4
8350775,53,56,0,6,37,7,42,2
9961733,62,60,77,4,28,92,59,4
5585407,70,69,72,29,71,32,62,4
7595240,82,59,9,34,9,67,55,4
7795796,66,53,28,25,28,54,50,4
7941624,32,56,4,13,50,17,38,2
5151471,64,64,60,41,56,98,64,4
7147926,20,75,88,73,61,40,50,4
7595066,45,47,35,28,47,73,43,2
9312977,25,48,66,96,22,89,49,3
6416171,52,38,2,57,55,61,46,3
9380656,46,34,23,79,18,8,37,2
9529193,87,71,21,55,42,68,66,5
9766642,31,43,5,50,96,72,42,2
6947105,47,53,47,12,19,93,49,3
7389593,56,67,35,10,79,68,60,4
7645865,100,46,18,18,83,33,60,4
9976695,56,52,61,23,20,28,45,3
5511744,24,62,10,65,95,89,51,4
6285880,48,51,82,26,73,7,52,4
7964494,78,28,81,88,70,33,55,4
7053412,36,38,54,13,83,11,38,2
7296261,19,30,82,95,92,57,41,2
8141716,67,33,68,32,11,54,49,3
5638768,65,57,83,5,88,57,60,4
7373490,56,24,25,13,14,25,35,2
8797571,23,67,64,64,99,43,55,4
5824230,40,43,8,53,27,51,39,2
6640336,13,42,63,7,23,99,36,2
9668292,39,34,99,83,0,19,40,2
5184143,58,70,80,98,42,87,70,5
5331936,74,39,29,12,73,37,48,3
5358671,23,45,67,96,57,41,47,3
6066249,34,63,34,2,87,38,45,3
5657070,79,49,78,13,34,81,61,4
5950708,56,59,78,0,61,84,56,4
7795913,27,33,28,26,84,83,39,2
7808983,45,33,70,75,13,44,46,3
8181627,50,64,86,85,7,80,61,4
8232717,40,76,24,22,79,28,51,4
9512512,37,54,42,95,70,12,46,3
6355644,44,67,58,54,52,27,53,4
6890735,86,61,12,40,85,88,69,5
7697404,56,59,30,86,68,6,55,4
5100439,20,62,5,13,8,11,30,2
8559052,57,50,2,42,44,77,51,4
9697611,42,50,77,70,1,61,52,4
9973106,64,17,93,35,52,83,49,3
5627181,59,55,32,16,98,42,53,4
8299170,65,71,34,77,58,62,63,4
9223379,48,61,67,48,16,42,48,3
9589849,52,65,30,71,94,61,59,4
5705993,60,46,18,2,99,3,47,3
6684620,33,57,92,67,96,82,60,4
7896461,32,43,36,4,57,13,31,2
5202385,10,16,32,63,96,22,29,2
5473088,24,60,52,93,61,28,48,3
6087675,41,37,1,69,45,21,40,2
5745091,70,50,87,80,62,54,62,4
6018879,52,45,22,16,62,16,39,2
7069640,29,75,23,38,76,52,50,4
8511742,42,62,46,18,81,25,48,3
8566083,69,45,74,2,8,9,45,3
8954206,32,76,82,1,31,0,46,3
5581518,71,57,78,84,91,43,68,5
7594518,19,43,18,12,47,0,27,2
8663698,88,39,60,36,61,50,57,4
5119147,26,53,80,77,30,0,43,2
5199490,68,45,34,92,6,94,60,4
8948192,11,41,56,82,33,49,39,2
5717846,63,52,90,6,91,86,62,4
7600237,65,37,90,79,36,91,56,4
8481336,41,24,55,67,6,72,36,2
9669765,30,40,72,56,61,81,45,3
5558939,57,68,81,7,14,90,54,4
5680588,72,59,5,49,65,84,58,4
8851628,64,52,23,32,18,52,48,3
6779993,33,49,11,79,96,65,51,4
7907964,31,32,24,60,28,39,33,2
9465562,55,70,7,39,65,90,57,4
6082431,44,34,85,65,68,2,43,2
8216640,45,62,71,12,22,6,40,2
8794580,48,59,56,27,72,31,54,4
9590986,43,45,2,6,26,11,31,2
5420802,53,53,10,11,85,18,47,3
5521915,41,52,20,47,80,81,49,3
9994633,74,41,89,43,16,36,57,4
5818658,26,13,97,90,48,18,34,2
6284526,39,68,42,89,79,78,59,4
8297066,78,66,14,57,20,32,58,4
5361669,21,47,78,74,4,57,42,2
6436445,48,39,20,28,85,46,43,2
7573632,76,58,70,48,4,39,56,4
8507435,25,44,62,48,40,77,43,2
6098376,49,44,28,69,13,51,42,2
8647025,44,42,25,72,4,55,42,2
9074546,66,57,54,62,66,43,59,4
9820102,61,32,45,38,14,71,45,3
6074505,16,40,3,70,66,46,31,2
8453213,80,28,8,89,44,87,54,4
9501430,32,71,27,32,42,51,45,3
9970791,34,48,2,51,8,49,35,2
5225822,13,54,10,99,74,60,41,2
5545675,51,32,52,23,82,58,44,2
7748036,78,62,11,67,89,79,66,5
9001191,70,62,43,59,74,96,64,4
5846031,55,32,67,21,81,34,45,3
6663133,56,67,0,26,41,88,53,4
6778234,57,37,48,23,79,79,51,4
9954668,51,51,51,35,53,96,53,4
6534918,86,42,35,68,73,44,60,4
8871474,79,60,40,76,58,86,69,5
9026834,72,70,32,37,93,49,63,4
9477948,27,61,93,65,47,97,52,4
6714098,77,27,88,82,91,52,60,4
7304437,29,62,50,27,24,51,43,2
9508262,23,54,97,36,1,58,42,2
9728182,55,46,93,6,21,21,45,3
5206097,56,62,54,44,33,96,58,4
6476292,53,37,80,19,99,44,51,4
7931379,42,69,97,46,91,27,58,4
5265190,32,46,35,93,18,29,37,2
9548832,48,67,37,99,38,26,55,4
9838751,37,59,93,18,0,5,42,2
7103845,66,59,15,27,46,26,51,4
7173300,54,47,5,69,22,33,41,2
9326787,76,32,68,68,85,37,58,4
9524198,32,41,35,9,28,60,35,2
7207094,37,31,10,11,23,16,25,2
8997468,63,53,0,38,74,66,53,4
9174115,24,58,77,35,67,91,50,4
5108229,51,43,60,41,89,15,48,3
7507756,51,47,9,68,96,78,55,4
9031765,52,49,78,20,69,15,49,3
9474407,61,47,30,82,75,81,59,4
5140631,59,50,32,17,78,1,49,3
6453963,39,59,31,11,78,16,45,3
7150788,59,74,96,92,78,83,73,5
9331059,88,66,25,72,19,75,68,5
6608924,41,54,81,87,18,10,47,3
6780476,66,39,97,91,78,54,61,4
8636729,37,49,19,83,97,1,45,3
5002759,55,60,67,13,3,11,42,2
5792500,27,61,96,96,87,56,54,4
7566232,52,59,24,25,83,55,52,4
5367799,53,44,69,49,50,58,51,4
7091794,54,47,4,2,44,23,40,2
8542115,57,60,12,90,39,66,58,4
9072537,52,63,6,44,88,34,53,4
5023222,93,63,50,40,66,65,69,5
5268999,74,24,91,24,60,85,56,4
7102419,46,53,82,64,64,68,58,4
9059946,17,67,7,9,92,82,43,2
5347499,43,48,94,90,58,6,50,4
9266386,50,56,95,31,43,40,51,4
9517082,21,46,56,63,96,26,43,2
5362055,49,47,47,79,62,97,55,4
6155688,24,60,80,77,38,50,52,4
6887523,11,54,69,42,43,28,34,2
8839195,26,53,82,28,63,39,42,2
5072184,20,55,16,55,91,71,43,2
5457611,65,56,19,8,2,38,46,3
8039642,30,53,59,71,71,45,51,4
9379985,67,24,24,44,42,0,36,2
5714944,86,60,7,88,81,95,69,5
9283043,30,68,98,60,94,61,59,4
9420094,86,67,15,0,67,30,61,4
7716586,83,50,61,7,11,27,57,4
8076875,48,56,91,7,53,29,51,4
8712628,30,66,56,85,10,59,52,4
6353813,40,36,90,58,37,73,47,3
7267159,39,56,64,52,73,68,52,4
8611437,94,28,49,77,75,77,63,4
9649005,85,57,1,53,57,47,61,4
5343265,44,79,32,86,93,65,65,5
5515485,3,62,32,81,39,87,38,2
7811037,74,58,64,42,58,91,64,4
8551234,43,49,2,82,62,76,49,3
7585640,47,61,95,12,1,25,49,3
8784089,59,59,24,87,63,76,61,4
9248668,57,26,90,8,9,66,45,3
7160867,81,39,99,42,64,2,57,4
7592865,42,51,44,79,51,68,54,4
8499080,29,45,39,50,0,55,39,2
8504670,30,42,74,64,75,49,45,3
5974784,82,55,10,43,43,72,55,4
6070305,57,43,36,54,27,86,52,4
7339475,30,65,27,94,64,4,47,3
5870324,28,59,43,76,47,46,44,2
6279904,80,41,63,46,85,73,65,5
8344219,58,70,49,78,60,41,62,4
5966896,54,40,47,86,14,84,49,3
7020385,73,45,99,45,43,48,57,4
7275934,77,20,63,76,98,27,53,4
8055439,49,40,0,27,62,40,40,2
7573096,43,50,27,96,92,24,49,3
7692962,87,37,54,19,1,3,48,3
8157719,32,44,72,70,95,40,45,3
5052998,28,45,14,25,11,39,29,2
5506856,46,41,63,71,89,18,49,3
8455028,31,39,58,52,65,5,39,2
7215103,51,63,56,32,29,84,55,4
9023231,45,41,3,62,52,40,39,2
9136923,67,33,31,21,77,85,48,3
9378297,65,62,77,16,41,95,61,4
5015734,4,44,15,78,34,62,32,2
5106173,53,43,35,93,14,65,50,4
6157179,29,45,1,85,74,26,39,2
7672540,21,54,53,73,58,86,46,3
6453840,42,36,19,64,17,25,31,2
7027480,18,49,89,46,88,12,43,2
8634293,91,40,53,89,28,5,55,4
6826760,12,57,20,99,46,62,42,2
7637308,56,61,96,26,13,26,51,4
9504027,27,40,86,71,49,89,46,3
9998292,80,45,93,55,90,61,65,5
6134575,47,66,38,70,70,19,53,4
7318737,62,48,67,20,87,51,54,4
9862932,59,55,15,59,96,89,59,4
6804933,11,61,46,3,91,29,40,2
9265204,15,35,14,78,40,68,33,2
9274399,45,44,79,83,8,44,47,3
9577293,80,57,51,3,82,9,59,4
7109976,69,44,54,89,39,22,55,4
9439869,47,31,72,43,83,86,52,4
9674161,53,69,28,57,89,69,60,4
6010476,67,56,14,25,10,40,47,3
8461055,39,57,31,88,26,46,51,4
8856768,46,28,45,92,92,76,49,3
6002628,86,53,63,54,99,23,67,5
7155310,32,52,28,44,63,30,39,2
7526460,85,47,39,97,28,41,63,4
8729399,33,42,44,49,0,69,36,2
5199340,71,61,82,70,2,65,64,4
8072754,60,49,14,85,9,30,47,3
8181620,73,37,78,38,79,69,57,4
5115078,24,51,62,36,9,7,34,2
7817859,66,32,12,27,17,83,45,3
9779727,34,68,73,79,28,82,57,4
9868360,59,51,21,44,96,9,53,4
6493783,40,62,74,40,77,71,56,4
6914193,71,44,14,82,18,99,56,4
7305631,84,51,75,92,80,53,68,5
5292779,42,62,18,68,52,51,50,4
6915628,81,45,71,1,50,66,55,4
7921700,49,25,11,11,90,57,39,2
9691805,89,80,90,17,44,36,69,5
5397079,31,35,67,20,18,35,33,2
5629168,86,39,64,4,95,83,62,4
7267247,55,67,74,79,40,6,56,4
9201381,18,45,2,79,55,29,33,2
5857745,39,28,32,3,3,97,32,2
5951037,72,62,76,65,39,49,65,5
6638329,68,48,10,44,67,75,54,4
8170998,22,24,44,36,97,24,30,2
6262193,77,49,32,31,60,5,51,4
7917963,20,51,54,81,33,13,35,2
9342102,71,29,26,43,48,76,50,4
5444869,75,35,77,96,95,55,65,5
6948437,43,57,43,48,36,76,52,4
9882033,60,52,67,92,10,36,54,4
7296262,20,47,13,23,12,52,32,2
7972801,52,34,40,24,91,34,45,3
8972463,30,76,62,25,40,51,49,3
9147761,78,36,46,90,45,56,57,4
5493419,41,45,22,48,95,46,43,2
7881146,43,67,22,5,5,46,42,2
8797432,51,76,22,1,87,66,55,4
9702057,40,23,54,1,1,4,26,2
5033661,44,58,5,24,34,45,42,2
7718937,15,74,53,70,7,28,45,3
9100923,45,44,43,97,56,86,52,4
6059355,84,48,26,90,59,79,66,5
6616235,70,39,99,49,5,97,55,4
7476950,57,49,60,60,76,39,53,4
9390075,40,72,88,36,88,15,54,4
7927378,56,30,87,12,65,51,45,3
8213079,34,26,18,37,28,41,27,2
8345076,40,66,99,41,74,61,57,4
9244255,59,61,15,36,66,55,56,4
5225692,50,57,52,58,81,63,55,4
6518938,62,41,31,93,53,0,49,3
8846936,39,36,90,1,89,47,42,2
5746297,61,61,5,11,68,78,55,4
6914606,73,32,50,79,99,45,59,4
7005912,34,75,69,87,47,93,62,4
7091786,37,31,36,87,15,55,36,2
7042313,74,51,16,3,12,43,48,3
9096332,51,43,90,17,19,16,42,2
9778097,80,46,15,29,46,71,53,4
5903387,35,56,90,31,49,70,51,4
6368351,60,64,3,71,88,32,59,4
6822372,70,52,76,42,30,72,61,4
7278035,33,53,73,24,67,60,46,3
7634859,43,32,66,96,21,45,45,3
8963874,49,49,0,44,47,88,50,4
5405386,65,47,14,52,15,21,44,2
8780297,41,45,70,53,94,67,51,4
8960965,47,61,30,38,61,35,51,4
6216094,48,44,70,25,55,39,43,2
8260604,38,45,60,18,25,21,39,2
9863724,72,54,12,43,44,61,58,4
6319752,53,61,51,31,96,38,59,4
7692549,38,36,63,26,66,51,40,2
9747171,38,28,66,62,60,26,41,2
9814387,58,50,28,92,4,55,50,4
7116942,54,66,57,90,98,26,62,4
7300263,28,58,27,6,57,48,42,2
8337111,67,76,75,51,4,32,60,4
9838508,35,41,44,7,53,42,36,2
6377506,36,38,60,18,11,79,38,2
6876046,54,31,21,53,28,5,38,2
8012142,47,46,50,93,54,26,48,3
8463709,95,44,83,16,18,66,62,4
8785286,55,57,50,59,59,69,53,4
9174077,68,46,74,41,98,20,56,4
5688189,36,46,89,43,58,53,46,3
8885255,47,56,60,78,30,7,48,3
9344988,84,46,39,14,15,2,48,3
5175573,22,62,3,91,58,17,38,2
5365756,16,60,36,70,28,32,38,2
5985407,27,49,42,54,19,14,35,2
7317242,67,33,4,39,78,67,52,4
5812266,43,61,11,15,55,73,47,3
7511400,26,33,79,95,19,70,37,2
9652409,43,77,5,55,52,28,50,4
5701873,31,49,4,21,8,45,32,2
6681455,48,36,23,42,32,91,45,3
7073075,27,38,80,24,83,70,41,2
7083516,69,51,28,35,49,62,54,4
6465904,19,59,69,8,17,76,43,2
8353178,73,71,33,24,21,12,56,4
8647355,66,40,15,27,93,87,54,4
9342351,58,61,32,37,7,53,48,3
5106995,50,52,39,5,39,23,45,3
7632193,9,30,0,71,36,54,25,2
7721109,43,26,69,85,30,67,43,2
7004483,88,63,49,93,5,38,68,5
7066346,31,39,1,69,50,48,35,2
7690034,71,68,25,67,41,93,64,4
5390815,16,58,79,45,15,5,36,2
7290507,70,32,7,72,14,23,41,2
8109483,25,57,83,26,19,10,40,2
8929468,50,47,94,50,18,40,50,4
5680374,47,35,6,8,49,92,40,2
6552642,70,56,73,95,31,26,60,4
7523117,22,49,51,88,48,97,48,3
7284076,67,42,44,11,88,14,49,3
8302584,24,56,41,89,44,5,41,2
9063813,69,64,71,1,10,21,48,3
6765481,58,42,68,69,39,58,50,4
7581472,77,39,14,57,60,86,55,4
8619063,11,57,39,33,54,78,40,2
6882147,44,53,57,34,24,97,50,4
8647635,55,43,73,86,72,82,58,4
9351952,60,42,15,28,93,77,50,4
5057837,11,48,76,81,12,20,35,2
5356374,61,64,76,78,19,52,58,4
5473690,47,35,78,63,32,87,50,4
5913436,69,48,94,87,48,83,64,4
5170090,26,32,68,36,34,26,31,2
5174133,37,34,78,35,49,2,36,2
6917082,31,39,47,25,23,88,39,2
7374496,41,49,47,82,1,87,49,3
8115295,17,56,51,82,4,59,39,2
8453171,29,32,10,3,69,4,28,2
9371279,53,45,30,90,36,94,53,4
5160787,71,66,8,33,43,73,57,4
5670925,39,41,25,35,7,72,39,2
9106612,93,51,8,5,79,52,59,4
9378587,34,57,60,88,18,32,48,3
5041878,27,65,11,28,4,87,42,2
7188386,78,26,42,5,23,21,42,2
9998358,66,50,74,61,28,24,56,4
5459675,28,60,6,54,39,56,39,2
5502834,29,39,73,99,39,63,44,2
9057529,15,35,47,90,72,67,37,2
5276589,12,38,0,61,22,14,23,2
6095739,49,73,22,22,13,20,47,3
6919469,69,29,67,80,44,89,59,4
8489688,30,64,76,93,53,79,56,4
8175754,59,18,95,49,12,66,48,3
8297504,30,52,73,31,54,88,50,4
8382636,35,55,85,68,19,11,46,3
5697111,27,30,70,82,32,31,34,2
7519618,55,39,80,36,6,34,43,2
8177737,35,55,20,97,78,14,47,3
6216000,51,32,8,95,8,89,46,3
6534776,94,49,39,43,45,74,63,4
9336720,50,41,17,53,38,50,42,2
9941235,59,56,28,31,99,52,53,4
6265214,5,62,16,38,5,85,34,2
8062970,24,62,74,13,59,69,44,2
8806495,55,64,77,24,24,31,54,4
5195982,47,42,83,20,82,16,45,3
5486620,73,36,49,99,63,24,54,4
5701376,63,35,27,30,33,94,48,3
5054208,25,30,55,71,92,20,37,2
6404870,28,55,8,54,95,34,44,2
6698166,42,43,85,9,56,45,44,2
8329424,63,65,7,57,72,82,58,4
5780228,29,59,57,98,12,99,51,4
6413863,67,60,98,44,13,53,59,4
7434466,68,35,28,23,41,38,44,2
8047981,39,64,27,14,3,76,44,2
9664236,69,36,56,82,51,87,58,4
9990468,40,41,46,51,18,79,41,2
6736793,62,57,96,35,40,5,56,4
7823425,31,49,17,19,46,81,41,2
9822456,73,59,35,96,10,47,56,4
5684880,76,60,39,23,96,11,59,4
7342121,62,60,52,93,94,25,62,4
8004613,59,47,31,99,15,2,50,4
9957963,56,25,84,47,52,38,46,3
5139425,52,62,83,7,99,73,57,4
5522849,16,46,17,74,83,77,39,2
5684197,37,60,66,71,28,16,48,3
7688060,68,55,29,71,53,61,61,4
8471674,84,65,74,67,29,85,74,5
8985199,52,22,59,8,32,38,35,2
5372889,85,53,79,37,22,75,62,4
6411392,71,52,18,53,36,91,55,4
9917663,75,39,84,96,77,70,62,4
5836135,57,42,38,42,77,83,53,4
5875217,56,60,57,14,89,71,59,4
5881275,63,79,46,39,38,81,62,4
5172284,71,54,59,33,5,60,53,4
7933717,23,59,12,71,76,24,43,2
8015048,15,60,33,27,86,2,34,2
8390980,40,49,97,87,40,67,54,4
8949844,67,44,1,25,45,90,50,4
9245803,29,43,76,70,97,48,49,3
5220502,34,56,75,30,58,58,48,3
6670021,32,60,80,76,52,45,49,3
7145643,19,42,75,56,6,65,37,2
5291147,42,54,60,17,63,65,52,4
5372635,29,53,31,36,64,12,39,2
5603154,87,49,1,36,66,93,62,4
5487303,71,41,19,50,66,69,54,4
5747778,54,41,48,53,38,82,51,4
6659051,67,68,45,40,69,21,60,4
9178824,26,45,50,18,19,23,32,2
5800574,70,68,5,28,20,73,54,4
7825290,60,47,15,21,40,81,49,3
