enrolment_id,total_interaction_percent,total_attendance_percent,survey_rating_percent,satisfaction_rate_percent,is_satisfied
5804573,31,62,85,51,1
6170759,76,42,96,54,1
6989898,16,85,81,65,1
5872545,88,42,53,45,0
6136558,49,50,100,60,1
6254478,78,27,92,60,1
8424738,29,58,83,58,1
5157910,43,56,71,61,1
9514490,67,54,76,74,1
9773904,11,59,60,47,0
6004650,53,71,58,47,0
6399741,65,49,89,45,0
6965552,46,10,99,77,1
8930086,50,54,72,46,0
5877185,80,57,55,60,1
9118961,58,36,37,39,0
9231114,49,21,73,52,1
9959198,31,69,89,59,1
5526331,44,57,40,42,0
8803929,47,41,95,68,1
9288856,62,68,61,40,0
6741969,52,53,91,61,1
7366993,88,60,99,67,1
9041687,82,40,84,49,0
9233581,51,60,90,69,1
5246983,94,68,55,53,1
7011097,26,60,91,39,0
7759944,26,54,38,38,0
9006554,67,64,99,58,1
5274586,76,79,83,57,1
5688502,23,59,68,54,1
5806710,68,20,73,54,1
7987774,49,46,84,71,1
8871649,91,55,81,47,0
9925722,27,24,63,45,0
6882365,49,39,98,68,1
6994456,45,32,84,68,1
8824941,17,55,86,84,1
5114478,35,37,70,52,1
5856432,45,63,76,80,1
7618481,57,62,83,51,1
8136815,24,53,64,52,1
6215954,30,76,82,81,1
6473093,66,43,86,64,1
6983071,17,23,53,44,0
7785325,56,38,89,48,0
5116918,53,59,99,77,1
6617201,73,55,96,64,1
7851710,36,56,73,52,1
9846038,41,47,84,80,1
7051128,60,63,94,65,1
7424727,41,75,97,78,1
9090571,34,44,73,59,1
9418352,82,53,87,83,1
5364588,86,54,73,58,1
6893654,60,64,44,38,0
7345951,70,34,77,53,1
7978985,55,44,54,54,1
5406874,75,59,70,70,1
8971857,42,57,67,49,0
9177246,36,35,89,64,1
9364126,28,36,87,63,1
5260405,45,43,73,69,1
7349165,82,75,62,60,1
9660306,63,55,75,65,1
5400596,52,52,54,44,0
9706652,92,68,81,53,1
9887534,32,47,93,64,1
5341979,74,50,98,72,1
5979423,33,49,81,63,1
7938273,66,63,69,55,1
9193867,51,58,92,76,1
6001449,39,48,84,53,1
7742778,45,44,47,43,0
9657414,11,34,90,66,1
5360931,34,37,65,57,1
7183502,79,53,38,44,0
7481818,93,37,84,70,1
7498433,42,62,88,50,1
5976212,67,71,94,75,1
8288030,87,56,80,73,1
9145301,88,50,86,74,1
9245988,45,55,69,51,1
5247634,67,54,85,65,1
5838044,26,36,69,54,1
6021459,17,43,92,46,0
7025883,25,54,94,59,1
5393053,60,42,62,56,1
5859795,56,52,76,55,1
7539645,56,58,54,52,1
8841532,66,44,77,51,1
5214635,28,58,81,63,1
5914133,55,37,87,57,1
6085058,70,38,43,47,0
8112571,60,34,77,57,1
5085066,25,57,58,56,1
6360835,42,31,65,53,1
8689990,36,77,89,66,1
9643121,78,72,67,49,0
5658515,31,38,71,64,1
8907318,50,49,99,73,1
9696446,74,57,25,25,0
9897115,51,48,78,61,1
6423743,32,35,79,67,1
6831065,64,52,65,55,1
8648850,26,51,89,75,1
9125991,39,43,74,65,1
7448588,88,44,62,47,0
8575806,35,29,69,58,1
8926747,55,51,99,71,1
9756212,65,43,93,80,1
5983621,54,32,98,80,1
6586103,49,46,75,54,1
8878147,66,61,89,69,1
9254845,49,78,77,67,1
5902560,43,43,96,70,1
8360491,53,38,61,49,0
8487090,70,49,80,72,1
5124253,70,62,72,60,1
5204973,82,61,51,56,1
6080867,25,38,84,62,1
6029183,61,66,85,45,0
6453686,14,32,79,51,1
6754533,61,36,95,68,1
6814441,61,45,92,71,1
6249240,35,55,91,61,1
7053986,34,50,85,71,1
8328065,35,38,63,57,1
9001478,64,69,87,54,1
6939963,49,53,90,59,1
7206511,71,78,76,68,1
7253636,71,34,93,43,0
6929956,61,36,72,50,1
7957662,74,64,81,46,0
9576425,25,62,96,66,1
9913342,54,55,50,44,0
5769944,64,68,66,59,1
7155741,41,37,68,62,1
8165428,37,36,95,58,1
6234589,77,35,92,69,1
7353527,74,28,80,73,1
8531423,16,52,50,40,0
5346779,58,66,91,49,0
7447977,35,69,85,71,1
7975266,57,48,41,40,0
9031014,41,18,80,54,1
5924466,66,34,69,64,1
7330975,25,39,64,55,1
8647826,87,63,74,48,0
5065988,56,66,82,66,1
5466267,20,73,48,48,0
6604509,36,44,39,49,0
6354071,62,75,75,70,1
6496043,45,56,94,64,1
6937955,65,65,66,49,0
8210312,35,62,99,57,1
5054617,41,55,94,46,0
6031115,38,62,80,57,1
7699249,69,30,63,60,1
9694261,90,78,64,60,1
6393801,89,62,80,50,1
6519163,47,73,55,42,0
9210022,50,50,67,78,1
9969843,71,40,63,58,1
5156688,64,66,83,61,1
5741261,68,60,85,60,1
6298357,42,66,58,48,0
7004499,30,40,94,80,1
8194200,50,57,92,52,1
9404095,66,64,84,82,1
5086124,44,46,60,62,1
5617774,39,72,70,58,1
6527567,15,55,75,51,1
6519465,6,46,91,75,1
7063097,63,46,65,56,1
8012514,49,49,59,39,0
5821002,8,43,64,48,0
7935052,41,46,55,59,1
8368419,74,53,95,65,1
6114591,11,55,82,68,1
6649903,33,51,93,61,1
7609713,55,51,66,59,1
8201848,7,38,90,64,1
5220261,76,51,87,61,1
8744137,74,70,49,41,0
8794657,38,57,59,37,0
5949470,64,46,84,64,1
7046940,52,59,35,33,0
8969585,62,65,76,51,1
5500119,32,64,91,69,1
5788098,62,63,74,60,1
5981053,38,64,72,54,1
9322797,39,41,49,43,0
7489011,22,34,70,42,0
7850082,17,52,86,62,1
8472833,34,71,90,49,0
6027241,73,45,69,65,1
6206766,69,30,73,72,1
7804585,51,42,49,47,0
8203806,20,28,59,44,0
8793197,59,60,59,52,1
9713886,49,33,98,75,1
9828186,73,45,59,58,1
5305726,16,38,78,84,1
7413295,13,12,55,48,0
7609252,86,53,94,74,1
8648373,45,33,99,76,1
6149478,31,53,75,53,1
6366716,55,68,76,51,1
7420825,96,61,73,50,1
8279139,91,68,55,57,1
6209800,45,69,88,68,1
7198232,26,55,94,68,1
8491300,71,38,85,57,1
9929098,44,70,100,68,1
5686648,52,60,90,67,1
7451190,70,38,81,37,0
8060421,24,42,98,54,1
8531377,40,40,84,58,1
6403051,39,57,65,53,1
7963464,24,65,85,73,1
9095913,22,61,82,72,1
9210024,11,65,87,73,1
5600135,28,66,69,66,1
7719625,45,46,59,46,0
8135667,77,39,89,55,1
8595825,29,57,57,46,0
6468105,6,40,90,54,1
6924162,55,32,64,50,1
7367511,21,43,77,50,1
5859315,85,37,91,63,1
6001949,81,58,76,58,1
6761424,23,51,94,63,1
6973205,25,66,93,67,1
6325143,96,54,68,60,1
7186453,69,68,48,52,1
9425864,69,41,98,53,1
9653744,42,56,59,47,0
8319488,62,62,64,67,1
8633972,78,52,92,80,1
9757349,38,48,85,73,1
5827443,42,40,63,59,1
7225853,59,43,62,64,1
7900759,17,44,72,45,0
9736076,69,65,77,54,1
5100078,66,61,76,59,1
7501961,39,44,98,61,1
8562218,32,56,71,63,1
8836733,15,83,82,68,1
5138416,18,67,38,40,0
5690514,30,42,38,44,0
7423111,75,71,94,53,1
9088343,9,66,73,66,1
6518828,2,65,80,44,0
7917844,38,43,60,48,0
9183484,10,46,83,82,1
5482830,61,68,83,76,1
6946955,37,41,89,58,1
7935451,32,38,72,53,1
9281487,68,40,57,45,0
5868483,75,42,63,52,1
6436180,70,63,96,70,1
9280030,43,67,89,81,1
5170629,73,41,87,61,1
6411826,46,44,65,67,1
9061632,43,57,71,57,1
6868861,40,49,91,74,1
7789771,67,40,77,41,0
7998062,58,47,82,55,1
8219100,47,64,98,67,1
5402059,66,69,67,61,1
8159840,69,31,87,69,1
8672475,46,50,49,51,1
5382150,31,44,58,46,0
9193422,48,32,79,57,1
9748623,63,48,74,56,1
7831846,86,23,97,70,1
8490534,85,49,76,58,1
9412476,12,50,87,54,1
5139650,26,54,98,51,1
5552063,22,50,96,71,1
8412354,56,51,72,65,1
9543292,77,30,54,40,0
5803194,80,50,82,44,0
6063719,67,58,89,67,1
7609117,68,37,76,62,1
8553713,53,46,58,54,1
6063980,49,55,98,86,1
6272508,29,50,54,52,1
9801703,53,59,82,54,1
6696958,33,77,54,57,1
7942539,73,54,87,58,1
9776006,61,59,54,46,0
6643328,86,34,96,54,1
8105687,37,54,80,57,1
8139184,52,34,67,65,1
5688361,23,36,86,72,1
7549897,69,58,98,88,1
9204471,85,39,64,56,1
9838828,57,52,95,62,1
5599727,62,33,97,57,1
6517006,49,64,92,64,1
9046501,36,43,39,31,0
5675103,57,67,72,50,1
7431528,84,51,66,60,1
9160508,33,55,86,46,0
6080643,56,59,94,59,1
6508871,38,54,44,41,0
7070910,38,47,83,74,1
8776039,48,59,91,73,1
5329697,28,50,80,80,1
6909208,16,40,88,64,1
8562847,36,63,60,47,0
8822110,78,56,82,61,1
7420577,15,70,84,72,1
7846012,56,34,98,60,1
9723195,86,49,95,55,1
9923925,47,40,76,63,1
6093477,41,57,73,57,1
6909765,29,59,78,70,1
7559968,49,40,83,48,0
5922119,87,75,86,52,1
6956062,44,34,93,73,1
8355474,30,55,99,69,1
9895145,83,37,99,63,1
5266348,35,13,95,71,1
6570525,83,47,84,82,1
6571877,51,71,74,65,1
9871180,35,53,59,37,0
5689107,81,40,80,65,1
6537618,52,45,87,56,1
7342974,43,34,89,55,1
5093096,23,45,65,41,0
6025991,58,61,82,53,1
9357565,61,52,50,58,1
5208266,48,75,72,64,1
5745652,48,60,49,51,1
7470481,55,57,91,72,1
8836508,47,41,85,68,1
5988193,5,47,67,49,0
6130230,57,38,50,49,0
6849996,46,52,80,74,1
7633133,53,40,72,67,1
7416712,60,41,57,33,0
7816064,85,58,88,62,1
8119733,60,63,55,55,1
5293863,56,77,66,50,1
6442395,22,74,70,63,1
8948615,37,48,83,69,1
5967894,27,50,72,62,1
6248709,55,27,89,78,1
7845843,26,29,87,74,1
7988079,62,35,77,41,0
6178889,73,46,93,63,1
6331104,46,28,76,44,0
9281128,39,48,64,61,1
9654966,77,39,74,54,1
5851373,69,53,72,52,1
6801893,57,46,74,76,1
7901060,23,75,84,52,1
8795576,76,63,91,59,1
6699596,78,62,69,57,1
6967929,54,30,57,46,0
7226221,84,39,70,62,1
8802755,54,60,48,42,0
5811433,40,29,82,44,0
5917612,71,65,69,65,1
7759708,49,44,95,59,1
6421624,36,40,82,63,1
8003407,39,31,73,59,1
9657038,7,34,43,47,0
5094251,82,45,84,74,1
5156946,39,45,97,70,1
6272466,61,46,57,40,0
8736566,64,63,88,70,1
8454189,51,48,97,66,1
9097162,94,54,94,71,1
9336147,34,66,59,69,1
6094371,90,42,80,53,1
7596168,72,46,98,70,1
9637453,83,50,48,48,0
6905722,57,54,76,50,1
8775795,36,66,43,47,0
9047837,53,56,77,63,1
9418798,28,54,63,52,1
5341666,56,63,88,60,1
6251292,52,51,85,59,1
7170451,36,78,92,76,1
7956111,56,68,87,63,1
9031384,13,30,55,51,1
9450389,38,48,59,41,0
9800899,61,25,63,37,0
5620270,39,47,97,75,1
7701364,3,37,47,35,0
9010164,60,51,75,63,1
5264246,54,58,84,76,1
6385989,30,55,87,69,1
6798562,38,43,69,45,0
9332952,33,62,91,68,1
7181337,39,23,93,76,1
8152709,31,66,55,49,0
8277650,54,48,80,59,1
6025700,64,46,60,36,0
6412710,85,49,78,64,1
8351021,50,63,55,45,0
8896314,43,50,39,33,0
6196171,21,64,97,75,1
6308577,21,61,66,61,1
8477750,77,50,75,60,1
8515466,76,68,87,57,1
5312700,6,25,73,49,0
7513621,42,32,83,61,1
9117601,68,27,55,49,0
9750399,63,55,75,51,1
6692746,41,29,87,63,1
7131669,47,69,43,40,0
8258617,51,42,57,51,1
8399325,45,64,99,75,1
6050247,47,25,83,63,1
8472484,71,39,89,72,1
9293213,49,56,58,65,1
7013650,59,46,50,58,1
8157427,78,50,78,59,1
8919925,45,71,60,57,1
9295691,24,63,86,72,1
5865152,40,59,55,47,0
6179277,58,68,56,38,0
6919033,6,58,77,55,1
8875469,24,54,84,60,1
5232429,76,48,64,54,1
5794852,41,61,68,52,1
7137622,70,24,45,51,1
8673137,77,84,79,55,1
7716791,46,73,83,65,1
8677911,25,63,85,71,1
9421755,38,57,61,42,0
5280434,70,39,61,49,0
7499487,24,31,84,58,1
8047576,13,33,79,73,1
5665891,25,47,72,58,1
7771262,45,50,87,59,1
9317761,58,48,86,68,1
6634023,49,58,91,72,1
7703577,89,26,51,43,0
8382385,95,57,86,60,1
5315139,44,63,88,58,1
7038495,52,49,75,53,1
9047441,46,31,79,55,1
6580934,46,62,33,37,0
6618946,50,30,76,52,1
9452618,26,39,60,44,0
9511723,53,64,56,52,1
5311565,42,54,61,64,1
5459629,5,65,60,50,1
6256900,74,41,89,78,1
7414831,55,41,98,61,1
5934369,35,35,60,58,1
6394413,63,42,78,62,1
7885679,52,19,72,55,1
9637372,32,51,95,61,1
5200273,54,52,93,60,1
7703678,52,52,46,42,0
9047258,74,52,96,65,1
5970404,46,19,95,69,1
7551720,53,35,55,43,0
8870210,26,19,58,50,1
5157751,55,75,74,61,1
5788729,63,34,69,71,1
8119089,44,39,100,78,1
8200054,19,53,66,67,1
6642953,27,45,87,56,1
6678122,39,36,97,69,1
7834773,67,37,71,57,1
8542061,62,71,64,62,1
6456372,47,56,98,82,1
6814624,22,39,79,64,1
7926097,36,49,87,66,1
9841482,28,40,98,70,1
6801585,5,41,88,70,1
8884192,48,44,56,40,0
9475720,31,51,46,34,0
5017447,41,64,59,56,1
7971836,81,26,72,68,1
8452045,38,46,83,72,1
5023172,29,40,55,39,0
6903948,33,57,98,63,1
8933400,30,26,79,65,1
5111382,61,50,65,60,1
5836387,45,76,83,67,1
6260822,8,55,75,53,1
7169310,62,64,70,72,1
5443140,51,42,78,58,1
6467644,63,71,56,39,0
7870338,54,81,61,47,0
5904264,93,53,88,67,1
7854251,47,66,73,67,1
9829440,62,59,83,56,1
7186058,49,53,93,56,1
8242894,90,55,78,69,1
8972660,60,84,64,46,0
5798668,79,51,99,74,1
9260587,48,49,98,68,1
9725184,24,50,75,64,1
5826068,57,62,100,69,1
6980635,62,47,93,74,1
7466386,58,37,66,44,0
8291046,75,49,70,68,1
9755624,50,54,67,59,1
9888238,45,47,57,46,0
5767852,76,31,83,57,1
6925415,65,57,71,56,1
8297461,56,63,75,47,0
8350607,63,42,95,75,1
5729994,50,44,63,55,1
6275873,20,65,94,70,1
8174520,46,38,96,74,1
9092802,48,64,59,49,0
5002774,55,45,58,61,1
5637486,47,43,81,71,1
6425835,36,54,44,40,0
7914437,35,48,82,59,1
8076220,85,59,80,68,1
8628084,38,47,83,52,1
7582372,18,42,37,56,1
7805428,52,65,77,56,1
9006973,73,52,80,60,1
9399571,19,46,72,47,0
7051704,51,52,95,67,1
7782169,60,53,67,57,1
9491380,47,71,71,35,0
7466195,55,34,99,66,1
7729762,33,57,46,52,1
9130326,44,25,83,74,1
9863926,72,53,47,47,0
5410687,27,45,54,66,1
8181151,60,62,66,48,0
9128954,54,60,86,53,1
6041613,32,48,52,50,1
8725104,79,60,52,41,0
9261956,37,63,55,53,1
9342037,44,44,73,54,1
9739462,40,43,100,58,1
9763545,67,64,94,56,1
6243372,77,46,70,70,1
9125112,32,37,68,55,1
9299840,28,42,73,61,1
9370583,46,38,63,55,1
5385138,50,32,49,55,1
6073425,12,53,86,66,1
6714344,64,41,66,64,1
8439581,48,71,74,57,1
7698360,14,59,62,48,0
9193941,21,63,54,56,1
9201287,28,69,54,60,1
9331683,24,34,73,59,1
5019734,64,36,64,50,1
7251405,73,53,100,57,1
9214372,7,58,55,61,1
9858374,63,30,96,66,1
5201412,33,58,39,31,0
8001487,55,49,87,63,1
9468744,47,58,50,50,1
6414632,39,48,57,49,0
7865632,15,38,54,49,0
9604085,45,46,39,53,1
6010763,78,59,60,56,1
6619069,80,51,98,74,1
9473342,18,59,89,58,1
9485271,29,66,40,49,0
8156536,64,53,79,59,1
8311494,54,48,53,43,0
8965910,59,52,80,45,0
6563574,17,44,73,49,0
8362661,53,54,56,48,0
9399897,40,46,72,46,0
5779899,62,43,86,62,1
5933007,78,53,100,59,1
6923360,18,49,67,57,1
9581991,37,60,92,59,1
5655014,37,55,97,77,1
5662259,59,52,74,72,1
7086456,54,39,52,48,0
6746487,45,56,75,44,0
9264080,33,53,80,47,0
9665503,69,30,65,62,1
5164039,56,60,86,60,1
5734169,40,66,75,51,1
6058767,76,35,72,52,1
6453693,57,33,70,59,1
8455952,73,40,71,55,1
8647399,75,53,56,56,1
9825066,45,64,79,59,1
9994049,83,63,53,56,1
5101971,75,77,67,67,1
8251727,70,48,69,41,0
8831585,56,59,83,60,1
9617945,46,48,86,54,1
5652453,64,69,57,45,0
6600923,64,44,84,85,1
7295978,57,61,94,68,1
8486029,32,60,91,60,1
5827872,57,22,95,63,1
6748322,74,46,68,63,1
8737645,78,33,97,74,1
9883094,58,82,81,49,0
6544738,50,33,58,62,1
7140028,30,47,70,61,1
7857256,10,49,86,52,1
8683600,20,59,78,65,1
5964956,61,41,60,54,1
7156914,28,37,93,66,1
7633876,39,56,80,58,1
8740492,17,56,97,63,1
5173201,29,34,59,39,0
5778730,15,60,99,55,1
5904345,49,68,65,57,1
8182127,22,56,85,63,1
5039267,27,59,95,67,1
6680647,63,48,50,42,0
8810708,52,40,65,58,1
9493655,75,25,81,56,1
6151045,85,50,77,67,1
8219616,69,57,88,67,1
8333575,57,44,97,73,1
9324525,66,50,55,57,1
5377758,60,28,68,56,1
6583935,62,69,81,61,1
6995476,16,49,57,43,0
5216275,45,33,86,66,1
7839516,48,51,85,60,1
8404892,57,57,100,68,1
6230117,80,74,88,72,1
8129292,73,72,52,44,0
8624255,47,68,98,70,1
9194745,62,54,38,40,0
6672868,53,75,86,51,1
8811620,63,43,83,58,1
9265675,17,39,89,64,1
5122425,60,54,70,53,1
7071275,73,38,97,54,1
7564987,30,54,45,42,0
8973419,60,32,81,57,1
5560956,26,60,84,63,1
7060999,38,53,77,46,0
7332653,62,47,67,55,1
8984452,46,63,100,63,1
5278021,32,57,97,56,1
7624738,62,59,85,57,1
7822654,50,51,41,50,1
9414864,54,54,64,60,1
5344591,45,35,62,47,0
8723838,21,61,94,54,1
9461126,78,62,45,40,0
9797182,33,42,66,42,0
6726769,37,42,78,63,1
7079855,56,61,65,49,0
7478235,56,70,70,47,0
9028996,61,30,64,50,1
5193483,35,52,91,71,1
7896541,85,47,61,59,1
8498372,56,61,97,67,1
5997229,38,37,80,56,1
6291311,57,81,87,59,1
7046301,50,67,54,36,0
9051570,58,47,77,54,1
5775683,9,41,65,55,1
7040751,40,49,78,70,1
9482379,88,65,74,52,1
6160581,57,57,68,59,1
7338571,57,53,88,72,1
8649281,54,48,92,64,1
9121272,85,52,100,69,1
9642824,53,48,95,58,1
9645433,25,41,72,40,0
9925409,84,80,69,48,0
8101340,28,42,76,63,1
8763668,53,33,88,72,1
9966790,50,47,47,29,0
7004911,35,60,59,47,0
7934745,71,55,76,60,1
7991845,78,69,73,61,1
8472634,62,48,88,76,1
5330729,90,68,38,46,0
6446773,34,42,89,49,0
8443094,74,22,43,40,0
6963345,63,30,84,48,0
7277788,70,14,60,42,0
7542080,30,31,64,58,1
6549167,32,53,85,69,1
7510354,44,54,52,58,1
8685326,28,48,82,66,1
5067015,76,48,84,64,1
5067239,42,76,98,79,1
5970221,45,18,62,39,0
7876225,13,61,86,58,1
5334520,66,56,80,63,1
7698111,85,55,54,48,0
7955092,66,61,82,59,1
5040397,62,27,94,75,1
5190708,38,60,72,65,1
5602322,56,43,60,54,1
7390660,36,69,65,57,1
7725524,58,66,60,50,1
8646770,35,48,90,50,1
6187724,25,67,86,84,1
6607206,34,42,99,75,1
6924681,44,45,67,57,1
5253513,50,45,82,63,1
5381440,48,35,75,64,1
5639997,82,76,51,44,0
6708295,35,46,52,43,0
5736288,53,36,55,52,1
7576027,55,43,83,73,1
9298029,23,42,43,35,0
5623135,77,51,53,57,1
8774139,44,46,38,41,0
9521637,56,79,89,57,1
6226826,56,31,98,64,1
7895812,48,71,32,34,0
8612976,14,18,75,62,1
8646244,91,59,98,74,1
5223481,58,59,81,75,1
5608934,53,58,29,35,0
6036961,23,50,85,55,1
6087969,82,55,98,80,1
5743115,53,68,100,63,1
7088219,96,49,57,50,1
8980534,26,55,63,50,1
5577557,20,49,72,69,1
6676650,28,59,69,57,1
8781811,25,51,68,34,0
9108296,51,40,81,55,1
5401578,17,46,80,64,1
6424551,34,50,71,67,1
6762551,39,44,43,28,0
9047568,40,76,100,76,1
5680229,81,44,65,37,0
6008916,81,75,95,52,1
6782603,36,48,57,54,1
7735901,50,61,64,36,0
6617878,10,32,72,52,1
6722430,79,51,89,69,1
6824277,62,32,78,58,1
8783284,55,53,69,39,0
6805314,41,54,95,63,1
7457046,52,44,90,51,1
9192325,44,30,47,45,0
9546432,66,64,51,47,0
5220893,49,48,61,52,1
5945143,65,36,70,52,1
8620912,62,43,58,54,1
6175196,45,67,55,51,1
6802812,33,52,87,57,1
8644640,53,50,71,45,0
9979822,85,50,77,66,1
5487806,58,59,71,61,1
5729953,50,52,77,55,1
7679031,24,63,79,62,1
6033552,62,53,70,60,1
7341198,55,37,66,48,0
8400921,65,53,53,57,1
6204773,41,58,89,61,1
8964955,70,59,90,74,1
9673904,41,40,22,22,0
5925170,33,59,71,65,1
8644282,27,30,76,56,1
9658282,50,64,41,39,0
9835546,73,63,67,46,0
6099221,9,54,60,48,0
6564817,45,34,87,55,1
7012689,50,38,86,57,1
5697635,51,40,81,67,1
6580531,24,54,91,64,1
7381038,35,61,60,50,1
5411629,67,68,52,48,0
7345595,60,49,46,40,0
7403919,7,55,56,48,0
7552227,26,44,95,61,1
8863195,45,46,97,73,1
9798456,41,41,69,61,1
5818095,72,56,91,64,1
8317693,62,48,88,74,1
8948317,47,58,57,40,0
9754078,51,44,62,54,1
5306521,46,47,62,50,1
7732718,62,48,50,34,0
8533314,42,80,67,61,1
7137250,59,52,79,63,1
7209070,73,37,74,56,1
7244757,58,36,74,65,1
5401266,82,58,91,67,1
7067385,51,56,78,62,1
7437034,42,42,31,47,0
8221487,32,37,66,50,1
6193973,87,63,85,75,1
7704363,37,46,83,60,1
9671917,12,50,50,56,1
9700384,42,42,89,78,1
5266954,59,68,72,63,1
9218460,35,26,94,80,1
9869928,22,22,57,61,1
5406127,42,40,72,52,1
5517164,38,46,72,64,1
8231695,46,48,81,67,1
5036580,70,29,75,62,1
5143603,65,69,97,59,1
9176820,34,60,69,64,1
9591025,89,65,85,61,1
5072990,33,36,71,50,1
6483043,17,34,92,66,1
6510517,53,37,56,46,0
7998099,16,43,98,73,1
5928615,65,40,82,73,1
7529932,29,43,81,52,1
9587662,21,73,77,50,1
5258334,69,47,75,57,1
7854781,38,45,46,56,1
9751126,22,76,94,78,1
9900771,41,45,95,54,1
6099507,39,40,61,43,0
6580407,33,29,34,38,0
7488936,41,72,100,68,1
6491045,63,28,97,69,1
9214974,38,47,86,85,1
9270829,34,30,67,68,1
5983111,52,81,63,44,0
6980643,92,54,62,48,0
7042240,73,56,54,44,0
9039661,60,55,99,65,1
5601631,39,76,62,51,1
6845405,28,38,100,66,1
8294984,53,64,79,58,1
9729022,48,22,77,65,1
8063686,25,47,45,40,0
8130379,39,58,61,37,0
8406289,68,32,99,66,1
5370572,24,49,55,63,1
7273049,62,53,82,68,1
7318974,78,47,82,65,1
6006330,42,44,94,72,1
6888855,4,37,98,54,1
7262316,53,34,49,45,0
8780021,10,67,83,63,1
5745059,49,61,82,52,1
7748120,44,65,42,60,1
9799179,33,52,95,83,1
6259263,21,73,65,75,1
6349396,91,37,52,51,1
7816940,52,41,61,54,1
7967788,12,43,55,55,1
5312359,21,22,82,68,1
6321857,78,45,76,73,1
6543684,45,54,41,45,0
7072399,44,33,68,60,1
6452170,50,33,78,67,1
7218186,75,54,50,36,0
8523061,8,52,77,60,1
8721400,22,40,51,31,0
5342981,53,52,58,54,1
6109986,81,72,87,59,1
9353132,54,35,69,49,0
5860475,24,54,73,67,1
8685460,31,54,58,42,0
9889252,58,70,88,68,1
5133803,65,49,61,46,0
7327128,32,66,85,47,0
8796520,27,57,61,55,1
6441465,30,49,91,84,1
6449350,41,42,71,56,1
9522314,64,42,86,68,1
5375420,79,57,62,44,0
5637112,79,39,98,70,1
9916546,45,62,93,65,1
5331537,14,54,67,55,1
7854313,79,57,79,58,1
7981460,45,53,87,53,1
8377046,39,18,100,73,1
5573377,55,48,83,51,1
5927331,24,23,66,59,1
6203095,20,46,51,63,1
6331298,96,22,86,65,1
5242497,4,44,73,57,1
7213685,43,75,93,75,1
7437088,46,48,33,42,0
8354528,63,73,88,76,1
5420285,24,57,73,53,1
6492967,34,53,58,60,1
9517318,52,50,85,77,1
6173094,74,55,74,81,1
7434841,52,51,92,71,1
9041836,31,48,89,51,1
5611949,58,35,90,46,0
7837030,32,57,80,48,0
8053277,20,42,57,43,0
9290005,35,6,88,57,1
7548153,52,36,89,69,1
9563131,9,51,74,58,1
9749371,10,44,73,57,1
5605490,75,13,63,69,1
7911864,68,28,51,59,1
8770256,49,54,93,71,1
7141104,26,32,60,39,0
8603861,31,45,95,64,1
8832118,62,63,80,48,0
8943541,45,41,91,71,1
5562054,27,39,70,50,1
6286066,28,58,73,63,1
7189365,44,48,75,73,1
8817752,34,35,65,59,1
6300633,37,52,57,57,1
7863930,56,62,65,47,0
9153204,48,33,90,85,1
9891253,30,64,47,54,1
8511894,92,48,100,60,1
9468270,43,40,54,46,0
9916438,46,62,63,51,1
6030401,22,63,81,81,1
9002749,56,51,72,54,1
9464053,69,60,98,63,1
5340470,14,44,71,53,1
5689628,9,65,99,65,1
6698267,12,56,70,54,1
5943817,61,50,52,46,0
6427144,62,71,89,73,1
9574372,54,43,38,38,0
6511144,31,56,67,58,1
6688685,74,46,88,72,1
7677793,53,43,44,54,1
8662048,71,75,89,63,1
7929159,39,25,82,60,1
9152390,15,49,59,67,1
9256553,62,40,67,47,0
9795742,95,54,80,48,0
7780668,67,60,62,58,1
9021816,48,42,87,46,0
9645678,21,51,64,57,1
9948452,63,37,81,47,0
5011058,25,55,33,39,0
5995208,61,45,100,54,1
6144014,52,63,72,55,1
6179472,73,47,73,45,0
5297522,59,52,44,46,0
9287012,28,25,95,73,1
9660113,49,73,63,55,1
7156278,52,43,79,59,1
8188669,46,38,95,75,1
8653345,40,74,98,59,1
9781984,82,49,77,60,1
5263635,37,33,48,58,1
5904897,40,55,52,38,0
5983891,45,29,78,64,1
6927365,71,40,61,54,1
7167409,20,43,91,70,1
8309692,81,49,95,61,1
9851688,63,73,100,62,1
9905781,65,73,67,41,0
6434430,66,47,47,46,0
8519149,8,52,78,59,1
9298247,84,73,42,42,0
5367649,57,46,79,64,1
5429058,62,56,81,55,1
7760577,53,66,60,58,1
5918597,42,82,85,41,0
7940876,71,48,58,54,1
8415246,83,64,97,63,1
6485071,62,72,71,48,0
6906476,48,54,42,41,0
7312601,20,47,82,44,0
7677670,46,54,97,69,1
7880152,56,44,64,60,1
8983744,67,43,96,66,1
5141239,19,35,40,53,1
6443249,79,48,87,77,1
9240112,71,41,86,74,1
5503055,72,38,57,45,0
7691828,42,58,96,78,1
7974392,49,44,89,69,1
8417154,37,59,67,41,0
6099386,39,24,88,71,1
7031878,78,51,75,52,1
7875562,54,35,80,53,1
5414811,18,51,68,50,1
6500435,61,46,75,45,0
7392139,50,56,36,37,0
8090016,25,61,74,65,1
5798242,64,53,59,45,0
6664166,37,52,68,52,1
9251995,69,30,74,48,0
5005088,75,36,93,65,1
8417443,48,44,85,55,1
9899461,63,51,90,55,1
5513913,47,60,89,69,1
6535587,70,64,91,63,1
6888704,93,51,97,73,1
9147243,64,45,92,64,1
5555468,52,61,87,66,1
